frame,bbox_x,bbox_y,bbox_w,bbox_h
frame_002098.PNG,828.09,544.84,71.62,106.45
frame_002098.PNG,851.85,322.97,67.46,100.74
frame_002098.PNG,1059.78,332.48,69.88,109.29
frame_002099.PNG,1152.19,476.92,45.32,141.72
frame_002099.PNG,1058.66,333.83,70.86,108.33
frame_002099.PNG,827.87,545.83,71.15,105.75
frame_002099.PNG,848.71,324.65,70.47,100.06
frame_002100.PNG,848.71,324.64,70.51,100.13
frame_002100.PNG,827.87,545.76,71.13,105.88
frame_002100.PNG,1152.19,476.91,45.24,141.73
frame_002100.PNG,1059.36,334.28,70.36,107.95
frame_002101.PNG,1151.67,475.45,45.36,142.39
frame_002101.PNG,828.26,547.13,71.72,105.92
frame_002101.PNG,1058.76,335.72,70.62,106.57
frame_002101.PNG,848.43,325.38,69.13,100.19
frame_002102.PNG,848.19,325.19,65.82,99.54
frame_002102.PNG,827.49,547.55,74.82,106.5
frame_002102.PNG,1059.6,336.0,70.79,106.12
frame_002102.PNG,1152.14,474.76,45.81,143.65
frame_002103.PNG,846.78,325.47,59.46,99.93
frame_002103.PNG,1151.66,472.45,46.48,144.42
frame_002103.PNG,1059.94,335.59,71.63,108.45
frame_002103.PNG,827.33,547.03,74.71,105.32
frame_002104.PNG,827.4,547.28,71.66,123.44
frame_002104.PNG,1062.76,333.67,68.3,109.05
frame_002104.PNG,1153.08,469.65,44.98,148.96
frame_002104.PNG,846.76,325.35,48.75,100.34
frame_002105.PNG,1152.7,466.2,44.45,152.4
frame_002105.PNG,843.72,325.96,38.01,97.93
frame_002105.PNG,1066.15,331.29,64.89,110.13
frame_002105.PNG,827.3,547.65,74.38,137.55
frame_002106.PNG,843.72,325.92,37.98,97.98
frame_002106.PNG,1066.17,331.28,64.89,110.12
frame_002106.PNG,1152.69,466.18,44.42,152.41
frame_002106.PNG,827.32,547.64,74.37,137.56
frame_002107.PNG,1071.07,329.36,59.21,111.87
frame_002107.PNG,840.87,327.05,36.75,93.88
frame_002107.PNG,1154.69,463.97,42.68,154.96
frame_002107.PNG,825.9,549.32,78.55,144.17
frame_002108.PNG,1158.18,461.23,42.45,156.55
frame_002108.PNG,835.08,328.29,39.74,99.01
frame_002108.PNG,824.91,553.94,83.46,150.4
frame_002108.PNG,1077.76,326.56,53.09,113.61
frame_002109.PNG,1083.75,323.73,47.87,114.38
frame_002109.PNG,823.47,559.63,87.83,156.84
frame_002109.PNG,828.93,329.66,43.08,98.03
frame_002109.PNG,1161.05,455.89,40.44,156.55
frame_002110.PNG,1088.45,323.04,45.0,113.47
frame_002110.PNG,1165.53,453.29,39.18,162.91
frame_002110.PNG,822.45,567.03,91.29,151.52
frame_002110.PNG,820.15,332.02,48.1,95.28
frame_002111.PNG,1168.37,450.64,39.48,163.94
frame_002111.PNG,820.98,574.21,92.53,143.85
frame_002111.PNG,1088.54,323.09,47.46,112.41
frame_002111.PNG,810.9,333.96,53.58,93.63
frame_002112.PNG,1168.35,449.25,39.84,165.14
frame_002112.PNG,810.91,333.99,53.59,93.58
frame_002112.PNG,1088.54,323.11,47.48,112.38
frame_002112.PNG,821.0,574.22,92.51,143.85
frame_002113.PNG,802.89,336.34,57.69,92.56
frame_002113.PNG,1172.46,450.48,37.76,164.31
frame_002113.PNG,819.13,579.12,93.37,139.02
frame_002113.PNG,1088.49,323.95,48.98,110.99
frame_002114.PNG,800.19,337.17,58.81,90.2
frame_002114.PNG,1088.7,326.19,49.91,109.7
frame_002114.PNG,1172.99,451.46,38.66,165.07
frame_002114.PNG,814.56,582.99,97.45,135.24
frame_002115.PNG,800.11,338.53,58.22,88.21
frame_002115.PNG,1089.05,327.85,51.03,108.5
frame_002115.PNG,812.08,588.47,99.02,136.78
frame_002115.PNG,1172.55,455.39,41.16,164.73
frame_002116.PNG,805.81,592.88,104.15,138.66
frame_002116.PNG,800.31,338.23,57.91,87.81
frame_002116.PNG,1089.59,329.34,51.87,106.91
frame_002116.PNG,1176.49,460.47,38.12,165.67
frame_002117.PNG,801.3,598.7,105.19,138.95
frame_002117.PNG,1178.04,464.46,37.69,167.88
frame_002117.PNG,799.93,337.9,56.5,87.95
frame_002117.PNG,1091.21,330.67,51.21,105.43
frame_002118.PNG,799.94,337.93,56.5,87.98
frame_002118.PNG,1091.24,330.67,51.15,105.45
frame_002118.PNG,1178.1,464.42,37.68,167.89
frame_002118.PNG,801.33,598.75,105.13,138.92
frame_002119.PNG,1176.32,469.16,41.05,168.65
frame_002119.PNG,1092.68,330.75,50.31,105.02
frame_002119.PNG,799.19,606.93,104.17,138.76
frame_002119.PNG,798.76,338.43,53.29,88.0
frame_002120.PNG,797.11,610.86,103.59,145.51
frame_002120.PNG,1177.19,471.85,42.51,170.87
frame_002120.PNG,798.33,337.4,49.52,87.56
frame_002120.PNG,1092.83,331.28,49.72,104.46
frame_002121.PNG,795.25,610.53,99.42,152.22
frame_002121.PNG,797.88,335.87,46.04,88.97
frame_002121.PNG,1093.97,329.12,49.71,105.0
frame_002121.PNG,1181.66,473.49,37.01,172.55
frame_002122.PNG,797.51,334.18,45.49,90.69
frame_002122.PNG,1094.26,326.38,49.59,107.48
frame_002122.PNG,793.39,609.88,91.49,154.13
frame_002122.PNG,1185.32,474.69,38.17,175.02
frame_002123.PNG,797.4,332.32,45.98,92.37
frame_002123.PNG,1095.89,322.52,48.59,111.81
frame_002123.PNG,1189.27,476.08,36.23,175.06
frame_002123.PNG,786.92,611.28,86.2,153.91
frame_002124.PNG,1095.89,322.54,48.58,111.77
frame_002124.PNG,786.93,611.23,86.22,153.97
frame_002124.PNG,1189.43,476.2,35.99,174.76
frame_002124.PNG,797.39,332.37,45.98,92.32
frame_002125.PNG,1189.12,477.76,36.75,176.0
frame_002125.PNG,1097.5,318.25,45.98,113.82
frame_002125.PNG,797.37,330.07,46.85,94.49
frame_002125.PNG,782.3,611.29,79.5,154.35
frame_002126.PNG,777.59,611.91,77.22,155.15
frame_002126.PNG,1102.15,316.11,40.81,114.47
frame_002126.PNG,797.92,327.99,47.32,95.85
frame_002126.PNG,1193.09,478.99,36.75,176.0
frame_002127.PNG,1105.8,314.9,35.98,114.5
frame_002127.PNG,796.95,326.21,49.44,97.68
frame_002127.PNG,774.49,611.41,87.5,155.23
frame_002127.PNG,1194.51,476.45,31.97,177.09
frame_002128.PNG,795.06,325.29,52.88,99.21
frame_002128.PNG,1197.14,475.24,32.61,176.77
frame_002128.PNG,772.04,608.93,97.35,157.26
frame_002128.PNG,1107.38,315.25,35.9,112.15
frame_002129.PNG,1108.07,316.82,36.61,114.84
frame_002129.PNG,793.25,324.67,55.78,98.64
frame_002129.PNG,1198.81,471.57,35.44,179.38
frame_002129.PNG,768.15,605.4,101.1,160.26
frame_002130.PNG,1198.82,471.56,35.33,179.37
frame_002130.PNG,768.14,605.66,101.11,159.97
frame_002130.PNG,793.25,324.72,55.77,98.57
frame_002130.PNG,1108.06,316.84,36.63,114.8
frame_002131.PNG,1108.89,319.8,36.44,112.77
frame_002131.PNG,1201.93,471.3,36.11,179.47
frame_002131.PNG,765.62,602.42,101.02,162.43
frame_002131.PNG,790.84,325.01,58.39,98.06
frame_002132.PNG,754.86,601.22,104.81,163.67
frame_002132.PNG,788.72,325.57,60.65,97.94
frame_002132.PNG,1109.63,324.08,36.55,111.42
frame_002132.PNG,1203.48,471.61,37.21,180.55
frame_002133.PNG,750.98,601.2,102.13,162.68
frame_002133.PNG,1205.21,473.07,39.99,182.78
frame_002133.PNG,787.81,325.91,61.58,98.5
frame_002133.PNG,1110.78,326.34,34.92,109.98
frame_002134.PNG,1207.88,477.52,41.67,182.83
frame_002134.PNG,787.81,325.86,61.6,98.39
frame_002134.PNG,1111.95,328.17,33.73,108.06
frame_002134.PNG,746.86,598.98,98.33,166.91
frame_002135.PNG,787.18,325.2,61.34,98.94
frame_002135.PNG,737.65,596.9,99.6,169.97
frame_002135.PNG,1210.53,479.51,41.22,184.34
frame_002135.PNG,1113.35,326.65,30.89,108.5
frame_002136.PNG,787.17,325.22,61.33,98.87
frame_002136.PNG,737.66,596.94,99.6,169.94
frame_002136.PNG,1210.5,479.48,41.23,184.39
frame_002136.PNG,1113.35,326.65,30.85,108.53
frame_002137.PNG,1212.26,486.78,47.05,180.66
frame_002137.PNG,727.22,593.12,101.51,175.67
frame_002137.PNG,1111.63,322.95,31.63,113.14
frame_002137.PNG,787.05,323.13,60.65,101.18
frame_002138.PNG,1209.76,490.64,53.49,183.19
frame_002138.PNG,717.51,590.21,103.07,179.99
frame_002138.PNG,1110.92,317.35,31.95,117.57
frame_002138.PNG,787.55,321.33,59.75,103.15
frame_002139.PNG,1209.37,492.95,56.24,187.3
frame_002139.PNG,710.32,587.92,104.25,182.33
frame_002139.PNG,1109.2,310.77,33.66,123.74
frame_002139.PNG,787.83,317.86,57.49,103.89
frame_002140.PNG,787.23,315.45,56.16,107.25
frame_002140.PNG,1210.94,497.09,56.87,190.0
frame_002140.PNG,1109.14,304.85,32.63,127.46
frame_002140.PNG,704.75,589.67,103.95,180.84
frame_002141.PNG,1107.06,298.56,34.44,130.07
frame_002141.PNG,700.22,589.69,101.18,182.04
frame_002141.PNG,1209.24,499.04,61.69,191.73
frame_002141.PNG,784.99,311.51,56.47,111.52
frame_002142.PNG,1209.22,499.1,61.71,191.66
frame_002142.PNG,700.75,590.29,101.19,182.24
frame_002142.PNG,1107.25,298.54,34.3,130.16
frame_002142.PNG,784.98,311.54,56.48,111.45
frame_002143.PNG,1108.1,291.2,34.56,133.94
frame_002143.PNG,783.02,308.75,56.2,113.56
frame_002143.PNG,696.04,592.01,99.23,185.36
frame_002143.PNG,1208.86,501.75,62.98,192.66
frame_002144.PNG,782.55,306.5,53.11,115.48
frame_002144.PNG,1108.1,286.99,34.56,133.94
frame_002144.PNG,691.3,590.42,96.82,192.35
frame_002144.PNG,1210.3,502.4,65.72,193.51
frame_002145.PNG,1110.11,281.47,34.56,133.94
frame_002145.PNG,684.01,592.01,97.47,200.05
frame_002145.PNG,781.41,304.65,50.07,117.66
frame_002145.PNG,1209.02,502.38,70.31,194.16
frame_002146.PNG,781.42,303.34,46.2,118.06
frame_002146.PNG,677.66,589.86,100.72,205.19
frame_002146.PNG,1207.84,501.7,74.79,194.92
frame_002146.PNG,1113.63,277.71,31.79,132.68
frame_002147.PNG,672.51,591.35,103.05,208.38
frame_002147.PNG,1208.52,501.97,76.22,195.23
frame_002147.PNG,781.69,302.58,42.6,119.05
frame_002147.PNG,1113.12,276.08,32.93,132.68
frame_002148.PNG,1208.52,502.02,76.23,195.15
frame_002148.PNG,1113.18,276.24,32.94,132.68
frame_002148.PNG,781.7,302.58,42.56,119.02
frame_002148.PNG,672.5,590.72,103.12,208.4
frame_002149.PNG,1210.89,501.65,76.52,194.49
frame_002149.PNG,1113.18,276.03,32.94,128.09
frame_002149.PNG,782.32,301.33,42.4,119.77
frame_002149.PNG,669.18,590.21,100.64,210.57
frame_002150.PNG,1111.82,275.98,31.6,131.18
frame_002150.PNG,784.27,300.44,41.57,120.76
frame_002150.PNG,1213.29,502.23,77.04,194.63
frame_002150.PNG,665.44,588.1,94.78,212.64
frame_002151.PNG,785.7,300.2,40.38,120.34
frame_002151.PNG,1113.42,278.18,31.12,128.42
frame_002151.PNG,1215.41,503.47,78.4,193.05
frame_002151.PNG,660.72,587.53,88.38,213.06
frame_002152.PNG,1219.52,505.67,78.02,191.62
frame_002152.PNG,655.66,586.21,82.49,213.42
frame_002152.PNG,1115.94,278.03,29.45,129.46
frame_002152.PNG,787.46,299.09,38.73,121.19
frame_002153.PNG,1119.16,277.85,27.69,130.33
frame_002153.PNG,788.05,298.58,40.32,122.25
frame_002153.PNG,1222.82,504.45,76.67,192.73
frame_002153.PNG,651.42,585.63,80.41,214.41
frame_002154.PNG,651.42,585.67,80.4,214.4
frame_002154.PNG,1119.07,277.8,27.75,130.4
frame_002154.PNG,788.05,298.57,40.36,122.3
frame_002154.PNG,1222.8,504.44,76.68,192.72
frame_002155.PNG,648.31,584.12,79.7,214.46
frame_002155.PNG,1226.54,506.27,75.26,190.88
frame_002155.PNG,1120.66,275.66,26.29,129.96
frame_002155.PNG,788.94,297.51,41.24,122.96
frame_002156.PNG,645.28,583.84,77.93,214.58
frame_002156.PNG,1124.53,272.46,25.3,130.64
frame_002156.PNG,1230.24,507.67,73.38,189.73
frame_002156.PNG,789.01,296.73,43.29,123.37
frame_002157.PNG,1234.07,507.95,71.82,190.55
frame_002157.PNG,643.52,583.47,75.94,213.09
frame_002157.PNG,789.46,295.85,44.27,122.7
frame_002157.PNG,1129.26,269.51,22.79,130.99
frame_002158.PNG,642.73,583.0,73.1,213.5
frame_002158.PNG,1237.23,509.99,70.47,188.23
frame_002158.PNG,1129.15,265.52,24.65,131.46
frame_002158.PNG,789.74,293.91,44.84,123.21
frame_002159.PNG,790.88,293.06,44.16,123.32
frame_002159.PNG,1133.03,260.39,21.45,132.43
frame_002159.PNG,642.25,582.1,69.82,212.65
frame_002159.PNG,1240.56,510.28,68.89,191.77
frame_002160.PNG,642.26,582.12,69.81,212.59
frame_002160.PNG,790.89,293.03,44.13,123.32
frame_002160.PNG,1132.92,260.38,21.57,132.43
frame_002160.PNG,1240.53,510.31,68.92,191.7
frame_002161.PNG,640.76,581.25,66.95,210.37
frame_002161.PNG,1242.91,511.97,68.26,195.18
frame_002161.PNG,792.37,292.2,45.4,122.47
frame_002161.PNG,1134.61,255.58,21.42,132.33
frame_002162.PNG,639.86,580.19,64.72,205.28
frame_002162.PNG,793.49,291.03,45.03,121.92
frame_002162.PNG,1134.98,251.01,24.04,131.44
frame_002162.PNG,1244.19,514.24,68.27,195.71
frame_002163.PNG,1246.03,516.29,68.89,198.09
frame_002163.PNG,1137.28,248.42,22.72,130.95
frame_002163.PNG,637.46,578.21,63.58,200.78
frame_002163.PNG,793.49,290.26,41.0,122.93
frame_002164.PNG,1248.87,518.59,68.58,197.51
frame_002164.PNG,635.35,576.86,62.05,199.93
frame_002164.PNG,793.83,290.15,44.62,122.82
frame_002164.PNG,1137.44,247.2,24.49,129.63
frame_002165.PNG,1251.47,518.24,68.36,197.79
frame_002165.PNG,1139.75,247.61,28.38,128.91
frame_002165.PNG,794.67,290.3,44.22,123.25
frame_002165.PNG,632.97,575.44,61.04,204.59
frame_002166.PNG,794.74,290.26,44.29,123.41
frame_002166.PNG,1250.97,517.38,68.26,198.24
frame_002166.PNG,1139.75,247.61,28.43,128.94
frame_002166.PNG,632.98,575.42,61.04,204.64
frame_002167.PNG,1252.35,516.22,68.68,198.49
frame_002167.PNG,794.79,290.01,43.31,123.0
frame_002167.PNG,631.28,575.42,59.37,208.69
frame_002167.PNG,1141.7,250.45,30.95,128.94
frame_002168.PNG,1253.82,515.4,68.33,198.51
frame_002168.PNG,794.65,289.7,44.84,122.27
frame_002168.PNG,619.15,577.28,69.3,208.62
frame_002168.PNG,1142.13,250.36,35.19,128.82
frame_002169.PNG,794.88,289.56,43.89,121.9
frame_002169.PNG,1256.97,515.23,65.75,197.98
frame_002169.PNG,610.28,580.41,76.18,206.57
frame_002169.PNG,1145.41,250.95,35.35,127.25
frame_002170.PNG,1258.7,515.21,64.45,198.33
frame_002170.PNG,607.43,584.76,77.83,205.78
frame_002170.PNG,795.31,289.93,44.11,121.42
frame_002170.PNG,1150.13,251.46,32.59,127.8
frame_002171.PNG,1152.12,250.07,32.18,126.73
frame_002171.PNG,795.83,289.84,44.58,121.27
frame_002171.PNG,606.98,586.35,77.74,205.18
frame_002171.PNG,1259.68,515.3,64.41,199.56
frame_002172.PNG,1259.7,515.31,64.4,199.56
frame_002172.PNG,795.83,289.88,44.62,121.23
frame_002172.PNG,607.05,586.46,78.02,205.02
frame_002172.PNG,1152.08,250.07,32.22,126.74
frame_002173.PNG,1259.85,515.82,64.35,199.02
frame_002173.PNG,1153.27,247.11,31.91,126.68
frame_002173.PNG,796.29,289.68,43.11,122.05
frame_002173.PNG,606.22,586.05,80.16,203.69
frame_002174.PNG,606.57,582.83,82.79,199.03
frame_002174.PNG,1258.43,516.16,65.27,198.43
frame_002174.PNG,795.69,289.11,45.08,122.55
frame_002174.PNG,1159.13,244.87,28.69,126.86
frame_002175.PNG,609.76,580.2,84.38,189.16
frame_002175.PNG,1161.43,239.67,29.1,126.94
frame_002175.PNG,1257.46,518.11,66.68,197.4
frame_002175.PNG,796.15,290.53,46.58,120.66
frame_002176.PNG,1255.49,518.21,68.23,197.24
frame_002176.PNG,1163.47,235.32,28.6,128.5
frame_002176.PNG,795.86,290.98,48.07,118.82
frame_002176.PNG,615.69,576.02,84.07,186.83
frame_002177.PNG,1253.72,518.44,69.13,196.72
frame_002177.PNG,795.21,290.12,45.66,118.18
frame_002177.PNG,1166.71,233.22,28.6,126.83
frame_002177.PNG,625.46,571.15,80.29,191.38
frame_002178.PNG,625.44,570.99,80.26,191.6
frame_002178.PNG,1253.72,518.43,69.18,196.75
frame_002178.PNG,1167.76,232.13,28.6,126.83
frame_002178.PNG,795.23,290.15,45.72,118.17
frame_002179.PNG,1251.16,517.45,70.25,196.02
frame_002179.PNG,635.89,565.4,74.93,195.01
frame_002179.PNG,1168.51,230.88,30.22,126.07
frame_002179.PNG,794.23,289.81,45.27,117.55
frame_002180.PNG,645.94,558.83,69.32,194.54
frame_002180.PNG,1174.46,228.96,31.15,126.73
frame_002180.PNG,794.04,289.53,45.78,118.39
frame_002180.PNG,1249.05,517.14,70.93,195.78
frame_002181.PNG,1247.01,516.07,71.88,194.66
frame_002181.PNG,1176.52,231.43,35.17,125.47
frame_002181.PNG,793.35,288.26,44.15,117.72
frame_002181.PNG,650.44,552.68,69.23,195.22
frame_002182.PNG,1244.76,516.08,72.97,194.48
frame_002182.PNG,792.41,287.45,45.79,117.35
frame_002182.PNG,1177.27,232.05,40.69,125.48
frame_002182.PNG,655.96,548.89,68.95,191.12
frame_002183.PNG,1243.6,515.96,73.44,193.17
frame_002183.PNG,662.22,547.2,68.44,182.31
frame_002183.PNG,791.59,286.93,43.79,116.82
frame_002183.PNG,1178.65,233.62,45.49,123.89
frame_002184.PNG,791.59,286.92,43.76,116.82
frame_002184.PNG,1243.61,515.92,73.43,193.28
frame_002184.PNG,662.51,547.82,67.99,181.79
frame_002184.PNG,1178.61,233.69,45.53,123.84
frame_002185.PNG,1182.45,234.47,45.81,122.92
frame_002185.PNG,790.66,286.25,43.92,116.42
frame_002185.PNG,1240.87,516.76,74.19,192.03
frame_002185.PNG,667.89,546.64,66.29,172.1
frame_002186.PNG,790.18,286.37,42.14,116.12
frame_002186.PNG,1184.99,235.01,47.62,122.92
frame_002186.PNG,1239.32,515.44,74.53,193.31
frame_002186.PNG,675.05,546.33,63.34,168.12
frame_002187.PNG,790.58,285.79,41.46,116.4
frame_002187.PNG,681.84,543.96,61.23,170.09
frame_002187.PNG,1238.17,514.61,74.56,193.92
frame_002187.PNG,1189.09,235.47,45.97,117.54
frame_002188.PNG,1237.16,514.38,73.89,193.89
frame_002188.PNG,1197.05,236.29,39.11,113.23
frame_002188.PNG,790.26,285.96,39.79,115.87
frame_002188.PNG,688.36,540.42,59.52,173.21
frame_002189.PNG,790.36,285.98,39.04,119.45
frame_002189.PNG,1200.72,234.38,34.66,112.21
frame_002189.PNG,1236.02,514.27,73.36,193.82
frame_002189.PNG,694.34,534.9,60.12,178.78
frame_002190.PNG,1201.68,233.86,33.68,112.05
frame_002190.PNG,694.29,534.95,60.19,178.76
frame_002190.PNG,1236.02,514.29,73.37,193.79
frame_002190.PNG,790.34,285.96,39.11,119.35
frame_002191.PNG,789.61,285.34,38.74,117.72
frame_002191.PNG,699.31,526.72,60.4,183.71
frame_002191.PNG,1235.33,514.82,72.55,192.34
frame_002191.PNG,1202.27,231.74,33.7,111.88
frame_002192.PNG,1203.15,229.43,34.18,111.54
frame_002192.PNG,789.99,286.1,38.81,117.18
frame_002192.PNG,1234.49,515.36,71.47,192.51
frame_002192.PNG,704.18,521.39,60.38,182.56
frame_002193.PNG,1205.18,226.46,34.32,112.02
frame_002193.PNG,1235.0,515.08,69.98,192.07
frame_002193.PNG,709.38,518.25,62.26,178.72
frame_002193.PNG,789.41,286.23,37.93,114.28
frame_002194.PNG,713.81,517.57,68.01,172.57
frame_002194.PNG,788.93,286.41,36.31,114.38
frame_002194.PNG,1234.77,514.97,68.62,193.04
frame_002194.PNG,1208.16,224.66,35.83,112.02
frame_002195.PNG,717.53,517.57,72.65,170.0
frame_002195.PNG,1209.19,223.33,36.88,112.02
frame_002195.PNG,788.55,285.97,35.14,113.44
frame_002195.PNG,1236.0,514.17,67.37,192.57
frame_002196.PNG,717.59,517.11,72.76,169.72
frame_002196.PNG,788.56,285.98,34.78,113.38
frame_002196.PNG,1209.19,222.63,36.88,112.02
frame_002196.PNG,1236.0,514.14,67.38,192.59
frame_002197.PNG,1209.89,224.9,39.49,108.36
frame_002197.PNG,788.67,286.38,36.77,113.69
frame_002197.PNG,718.47,516.47,76.16,169.48
frame_002197.PNG,1237.36,513.87,65.36,193.08
frame_002198.PNG,1238.46,513.66,62.71,194.24
frame_002198.PNG,721.36,519.69,76.64,161.43
frame_002198.PNG,788.2,286.11,27.28,114.75
frame_002198.PNG,1212.07,224.81,39.49,108.36
frame_002199.PNG,1216.44,224.02,38.11,108.98
frame_002199.PNG,724.19,521.5,77.02,156.93
frame_002199.PNG,1240.37,512.86,60.72,194.92
frame_002199.PNG,787.4,285.06,28.48,114.79
frame_002200.PNG,1242.25,512.79,57.63,195.27
frame_002200.PNG,1220.34,225.85,34.85,106.27
frame_002200.PNG,787.63,282.76,26.75,114.79
frame_002200.PNG,726.97,523.78,76.68,151.65
frame_002201.PNG,787.33,281.04,27.35,115.21
frame_002201.PNG,1221.82,227.47,33.33,103.27
frame_002201.PNG,728.65,522.79,77.74,150.19
frame_002201.PNG,1242.06,512.25,57.46,196.09
frame_002202.PNG,787.33,281.08,27.37,115.17
frame_002202.PNG,1221.81,227.43,33.34,103.33
frame_002202.PNG,728.64,522.82,77.74,150.19
frame_002202.PNG,1242.03,512.24,57.47,196.09
frame_002203.PNG,1219.54,227.45,35.39,101.6
frame_002203.PNG,787.07,280.23,26.73,113.36
frame_002203.PNG,1242.72,511.63,56.86,195.4
frame_002203.PNG,730.96,521.32,74.64,151.39
frame_002204.PNG,1217.37,228.17,37.38,98.94
frame_002204.PNG,1242.65,511.77,57.03,195.49
frame_002204.PNG,786.82,279.75,25.86,116.12
frame_002204.PNG,727.1,520.91,76.91,154.88
frame_002205.PNG,721.18,519.45,81.44,157.9
frame_002205.PNG,1243.27,512.74,57.41,190.34
frame_002205.PNG,1216.86,226.03,38.19,100.56
frame_002205.PNG,787.74,279.09,24.92,116.99
frame_002206.PNG,787.26,278.68,24.65,118.83
frame_002206.PNG,1243.28,511.42,57.95,183.3
frame_002206.PNG,713.4,517.25,85.18,164.02
frame_002206.PNG,1216.96,223.29,37.71,103.35
frame_002207.PNG,711.64,518.09,89.04,163.73
frame_002207.PNG,1211.44,217.98,42.34,108.55
frame_002207.PNG,786.82,278.36,24.83,119.19
frame_002207.PNG,1242.32,511.28,60.25,176.43
frame_002208.PNG,711.66,518.22,89.01,163.53
frame_002208.PNG,1211.51,218.54,42.27,107.85
frame_002208.PNG,1242.31,511.32,60.24,176.3
frame_002208.PNG,786.79,278.36,24.85,119.25
frame_002209.PNG,786.52,278.37,26.76,119.34
frame_002209.PNG,1238.91,511.17,63.93,171.14
frame_002209.PNG,713.25,518.42,91.25,164.71
frame_002209.PNG,1206.0,219.51,47.74,107.85
frame_002210.PNG,786.56,278.35,27.06,119.12
frame_002210.PNG,1217.68,212.29,33.03,113.75
frame_002210.PNG,714.5,516.12,93.09,164.64
frame_002210.PNG,1235.66,508.23,66.18,174.62
frame_002211.PNG,719.13,513.03,90.98,159.76
frame_002211.PNG,786.29,278.65,27.75,118.86
frame_002211.PNG,1234.65,507.48,66.63,174.63
frame_002211.PNG,1211.25,211.96,38.47,111.66
frame_002212.PNG,1228.17,507.57,71.71,173.67
frame_002212.PNG,728.95,511.98,84.12,162.08
frame_002212.PNG,1211.6,213.96,37.83,109.99
frame_002212.PNG,787.11,279.25,26.96,116.58
frame_002213.PNG,788.39,279.33,25.38,115.48
frame_002213.PNG,742.24,511.1,74.92,161.11
frame_002213.PNG,1216.98,507.14,81.05,172.7
frame_002213.PNG,1199.34,200.23,50.57,124.36
frame_002214.PNG,1217.0,507.17,81.04,172.67
frame_002214.PNG,742.27,511.13,74.85,161.1
frame_002214.PNG,788.39,279.33,25.27,115.45
frame_002214.PNG,1199.32,200.23,50.6,124.36
frame_002215.PNG,754.88,509.82,63.71,163.16
frame_002215.PNG,788.61,280.3,24.7,115.62
frame_002215.PNG,1207.14,507.17,89.55,171.53
frame_002215.PNG,1201.81,198.49,48.09,127.37
frame_002216.PNG,1205.15,195.36,44.16,131.46
frame_002216.PNG,788.34,280.99,28.41,115.95
frame_002216.PNG,763.05,506.83,59.09,166.0
frame_002216.PNG,1201.23,512.03,96.07,169.34
frame_002217.PNG,1207.03,197.33,43.31,130.53
frame_002217.PNG,790.29,282.39,27.36,115.95
frame_002217.PNG,767.42,500.7,56.29,170.64
frame_002217.PNG,1198.13,513.84,105.35,170.33
frame_002218.PNG,788.1,283.39,27.65,114.24
frame_002218.PNG,1207.38,200.3,43.32,127.34
frame_002218.PNG,771.57,494.12,53.13,172.31
frame_002218.PNG,1198.94,521.04,108.42,162.52
frame_002219.PNG,1198.49,524.85,108.6,159.51
frame_002219.PNG,778.67,488.4,48.06,170.69
frame_002219.PNG,1208.73,208.69,41.62,120.07
frame_002219.PNG,788.76,285.0,28.45,112.27
frame_002220.PNG,1198.49,524.8,108.61,159.58
frame_002220.PNG,778.72,488.72,48.01,170.34
frame_002220.PNG,1208.64,208.95,41.75,120.34
frame_002220.PNG,788.76,285.04,28.46,112.21
frame_002221.PNG,1213.36,215.78,37.2,114.36
frame_002221.PNG,1197.79,527.01,108.92,157.14
frame_002221.PNG,783.76,480.91,44.74,167.03
frame_002221.PNG,788.68,286.35,29.2,112.26
frame_002222.PNG,1198.09,526.24,108.51,157.76
frame_002222.PNG,789.36,286.9,29.01,112.69
frame_002222.PNG,1212.65,217.15,36.38,113.5
frame_002222.PNG,787.92,478.88,43.14,160.39
frame_002223.PNG,790.06,288.72,29.58,113.09
frame_002223.PNG,788.45,473.71,45.74,156.9
frame_002223.PNG,1198.89,524.63,108.03,159.96
frame_002223.PNG,1212.8,216.53,35.62,114.74
frame_002224.PNG,1202.61,214.09,43.64,116.66
frame_002224.PNG,789.32,290.09,29.58,113.09
frame_002224.PNG,1199.28,521.92,107.58,162.27
frame_002224.PNG,792.96,468.63,46.39,158.79
frame_002225.PNG,795.75,460.35,48.92,164.34
frame_002225.PNG,1199.13,521.07,108.04,161.78
frame_002225.PNG,1195.25,219.47,52.86,110.61
frame_002225.PNG,791.58,289.09,29.58,113.09
frame_002226.PNG,1199.12,521.06,108.05,161.79
frame_002226.PNG,1195.26,219.45,52.84,110.63
frame_002226.PNG,792.59,289.84,29.58,113.09
frame_002226.PNG,795.79,460.32,48.88,164.4
frame_002227.PNG,1198.95,519.61,109.63,160.13
frame_002227.PNG,792.84,290.59,29.62,113.09
frame_002227.PNG,1190.72,225.21,58.86,103.05
frame_002227.PNG,799.19,459.39,53.07,165.27
frame_002228.PNG,1198.26,519.97,113.46,158.23
frame_002228.PNG,1204.02,228.77,46.34,100.95
frame_002228.PNG,799.84,458.41,59.32,163.33
frame_002228.PNG,792.34,289.34,32.12,113.09
frame_002229.PNG,794.53,289.9,33.09,115.87
frame_002229.PNG,798.6,457.16,76.61,161.14
frame_002229.PNG,1196.82,523.82,120.16,155.16
frame_002229.PNG,1211.86,230.06,38.28,99.12
